Position_X,Position_Y,Scale_X,Scale_Y,Offset_X,Offset_Y,HasHitBoxTop,HitBoxTopPosition_X,HitBoxTopPosition_Y,HitBoxTopScale_X,HitBoxTopScale_Y,HasHitBoxBottom,HitBoxBottomPosition_X,HitBoxBottomPosition_Y,HitBoxBottomScale_X,HitBoxBottomScale_Y,HasAttackBox,AttackBoxPosition_X,AttackBoxPosition_Y,AttackBoxScale_X,AttackBoxScale_Y,HasPushBox,PushBoxPosition_X,PushBoxPosition_Y,PushBoxScale_X,PushBoxScale_Y,HasGrabBox,GrabBoxPosition_X,GrabBoxPosition_Y,GrabBoxScale_X,GrabBoxScale_Y,
373,2245,110,88,88,1,0,0,0,0,0,0,0,0,0,0,1,253.75,-316.686,151.5,100.702,1,88,-183.8,462,369.6,0,0,0,0,0,
497,2243,104,90,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,71,-188,436.8,378,0,0,0,0,0,
615,2239,97,94,61,-1,1,73,-300.018,158.4,116.522,1,51.25,-118.669,180.9,229.084,0,0,0,0,0,1,61,-198.4,407.4,394.8,0,0,0,0,0,
726,2229,78,104,24,0,1,38.25,-354.412,134.1,155.395,1,15,-130.07,171.6,275.774,0,0,0,0,0,1,24,-218.4,327.6,436.8,0,0,0,0,0,
9,2353,67,59,1,9,1,6.25,-179.779,177.9,105.534,1,12.25,-56.274,213.9,133.675,0,0,0,0,0,1,1,-114.9,281.4,247.8,0,0,0,0,0,
90,2351,76,61,-14,5,1,29.5,-174.691,142.2,112.371,1,10.75,-54.3122,203.7,115.498,0,0,0,0,0,1,-14,-123.1,319.2,256.2,0,0,0,0,0,
180,2348,102,64,52,21,1,25.75,-164.209,132.9,123.408,1,55,-41.4855,338.4,87.4504,0,0,0,0,0,1,52,-113.4,428.4,268.8,0,0,0,0,0,
296,2347,106,65,61,21,0,0,0,0,0,0,0,0,0,0,1,181.75,-36.5504,227.7,71.3267,1,61,-115.5,445.2,273,0,0,0,0,0,
416,2348,102,64,52,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,52,-113.4,428.4,268.8,0,0,0,0,0,
532,2351,76,61,-12,4,1,36.75,-171.782,143.7,123.314,1,22.5,-51.4038,202.2,107.681,0,0,0,0,0,1,-12,-124.1,319.2,256.2,0,0,0,0,0,
622,2353,67,59,0,9,1,25.5,-181.343,140.4,111.788,1,11.25,-60.9641,183.9,114.914,0,0,0,0,0,1,0,-114.9,281.4,247.8,0,0,0,0,0,
9,2466,73,75,13,8,1,49.75,-225.323,146.1,153.974,1,33.25,-66.642,188.1,149.284,0,0,0,0,0,1,13,-149.5,306.6,315,0,0,0,0,0,
96,2448,75,93,13,0,1,83.5,-296.137,126,173.293,1,55.75,-99.9351,139.5,199.87,0,0,0,0,0,1,13,-195.3,315,390.6,0,0,0,0,0,
185,2450,72,91,10,0,0,0,0,0,0,0,0,0,0,0,1,151.75,-266.923,90.9,83.5985,1,10,-191.1,302.4,382.2,0,0,0,0,0,
271,2426,97,115,68,0,0,0,0,0,0,0,0,0,0,0,1,205.25,-394.709,138.9,135.934,1,68,-241.5,407.4,483,0,0,0,0,0,
382,2450,79,91,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,-191.1,331.8,382.2,0,0,0,0,0,
475,2457,70,84,12,0,1,71.25,-288.962,163.5,121.423,1,63.75,-110.739,145.5,215.224,0,0,0,0,0,1,12,-176.4,294,352.8,0,0,0,0,0,
559,2460,67,81,0,0,1,38.25,-249.831,138.9,124.457,1,27.75,-88.8053,156.9,171.357,0,0,0,0,0,1,0,-170.1,281.4,340.2,0,0,0,0,0,
640,2466,70,75,0,0,1,7.5,-231.76,162,141.467,1,6,-76.2053,186,146.157,0,0,0,0,0,1,0,-157.5,294,315,0,0,0,0,0,
724,2479,70,62,0,0,1,1.5,-198.206,171,111.881,1,5.25,-68.4473,199.5,130.641,0,0,0,0,0,1,0,-130.2,294,260.4,0,0,0,0,0,
9,2584,84,63,-38,4,1,-122.75,-202.56,159.3,119.208,1,0.25,-69.674,186.3,131.715,0,0,0,0,0,1,-38,-128.3,352.8,264.6,0,0,0,0,0,
107,2572,87,75,-40,3,1,-97,-200.619,131.4,119.58,1,59,-163.098,155.4,91.4397,0,0,0,0,0,1,-40,-154.5,365.4,315,0,0,0,0,0,
208,2555,132,92,56,1,0,0,0,0,0,0,0,0,0,0,1,249.5,-216.432,197.4,94.052,1,56,-192.2,554.4,386.4,0,0,0,0,0,
354,2561,125,86,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,-180.6,525,361.2,0,0,0,0,0,
493,2578,125,69,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,36,-144.9,525,289.8,0,0,0,0,0,
632,2589,118,58,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,-121.8,495.6,243.6,0,0,0,0,0,
764,2605,110,42,4,3,1,-69.5,-112.559,129,127.936,1,102.25,-56.2778,178.5,118.556,0,0,0,0,0,1,4,-85.2,462,176.4,0,0,0,0,0,
888,2600,113,47,10,8,1,-63.5,-121.967,135.6,131.739,1,94.75,-70.3763,167.1,137.992,0,0,0,0,0,1,10,-90.7,474.6,197.4,0,0,0,0,0,
9,2675,102,54,-16,10,1,-91,-148.737,134.4,126.745,1,70.25,-69.0061,165.9,139.252,0,0,0,0,0,1,-16,-103.4,428.4,226.8,0,0,0,0,0,
125,2666,84,63,-20,4,1,-97.25,-200.215,150.3,114.518,1,21.25,-62.6389,180.3,120.771,0,0,0,0,0,1,-20,-128.3,352.8,264.6,0,0,0,0,0,
223,2661,82,68,-21,0,1,-105,-214.715,176.4,141.771,1,0.75,-72.4488,210.9,132.391,0,0,0,0,0,1,-21,-142.8,344.4,285.6,0,0,0,0,0,
354,2667,64,62,0,5,1,-4.5,-204.15,130.8,89.9939,1,4.5,-72.8275,157.8,136.895,0,0,0,0,0,1,0,-125.2,268.8,260.4,0,0,0,0,0,
432,2667,67,62,5,0,1,2.75,-210.713,171.9,86.8672,1,9.5,-82.5175,170.4,152.528,0,0,0,0,0,1,5,-130.2,281.4,260.4,0,0,0,0,0,
513,2667,98,62,70,0,0,0,0,0,0,0,0,0,0,0,1,190.75,-205.241,194.1,54.0367,1,70,-130.2,411.6,260.4,0,0,0,0,0,
625,2667,85,62,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,42,-130.2,357,260.4,0,0,0,0,0,
724,2668,78,61,28,0,1,1,-201.578,177.6,102.991,1,9.25,-75.7274,215.1,132.695,0,0,0,0,0,1,28,-128.1,327.6,256.2,0,0,0,0,0,
816,2667,64,62,0,4,1,-0.75,-202.023,150.3,96.2473,1,3,-69.1374,181.8,143.148,0,0,0,0,0,1,0,-126.2,268.8,260.4,0,0,0,0,0,
9,2743,64,91,0,0,1,18,-284.902,133.8,153.95,1,21.75,-96.5168,153.3,193.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
87,2755,85,79,88,-10,0,0,0,0,0,0,0,0,0,0,1,221.5,-155.576,105,112.93,0,0,0,0,0,0,0,0,0,0,
186,2755,86,79,92,-11,0,0,0,0,0,0,0,0,0,0,1,217.25,-160.485,134.7,136.38,0,0,0,0,0,0,0,0,0,0,
286,2758,87,76,96,-18,0,0,0,0,0,0,0,0,0,0,1,230.25,-149.459,120.9,131.597,0,0,0,0,0,0,0,0,0,0,
387,2755,86,79,93,-8,0,0,0,0,0,0,0,0,0,0,1,213.75,-157.484,140.7,142.634,0,0,0,0,0,0,0,0,0,0,
487,2755,85,79,90,-7,0,0,0,0,0,0,0,0,0,0,1,213.75,-161.175,127.5,136.38,0,0,0,0,0,0,0,0,0,0,
621,2756,54,78,-40,1,1,-27.25,-254.256,138.3,138.434,1,14,-84.6321,118.8,171.264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
689,2748,130,86,70,1,0,0,0,0,0,0,0,0,0,0,1,229,-100.65,240,87.6121,0,0,0,0,0,0,0,0,0,0,
9,2875,58,93,10,0,1,1.75,-322.714,161.1,120.139,1,0.999969,-131.202,120.6,240.518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
81,2848,87,120,20,4,1,15.5,-375.414,134.4,145.991,1,2.75,-146.382,300.9,291.383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
182,2851,86,117,16,1,1,88.75,-344.755,140.7,147.461,1,29.5,-134.483,262.2,261.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
282,2861,100,107,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
396,2886,98,82,186,0,0,0,0,0,0,0,0,0,0,0,1,336,-47.1313,168.6,81.7557,0,0,0,0,0,0,0,0,0,0,
508,2891,76,77,130,1,1,210.25,-235.741,149.7,138.924,1,79.75,-99.729,188.7,129.544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
598,2891,60,77,70,1,1,118.75,-263.882,145.5,113.91,1,82.75,-113.018,136.5,168.628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,2982,82,109,0,1,1,27.75,-298.251,129.9,138.875,1,-39.75,-130.19,153.9,193.592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
105,2998,76,93,51,0,1,26.25,-271.123,140.7,129.519,1,0,-105.407,127.2,207.687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
195,3010,79,81,25,0,1,7,-256.085,142.8,124.456,1,3.25,-100.531,141.3,157.287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
288,3010,112,81,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
414,3010,104,81,140,13,0,0,0,0,0,0,0,0,0,0,1,227,-57.045,229.8,93.1894,0,0,0,0,0,0,0,0,0,0,
532,3005,89,86,20,39,1,-20.5,-241.655,142.8,114.189,1,43.25,-90.7908,252.3,175.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
670,3002,69,89,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
753,3003,93,88,-60,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
860,3005,90,86,-66,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
964,3002,90,89,-66,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,3106,64,113,0,0,1,-48,-383.474,172.8,182.252,1,-8.25,-145.843,177.3,276.053,0,0,0,0,0,1,0,-237.3,268.8,474.6,0,0,0,0,0,
87,3105,65,114,-1,0,1,-16,-380.884,159,145.805,1,2,-150.289,189,291.197,0,0,0,0,0,1,-1,-239.4,273,478.8,0,0,0,0,0,
166,3110,74,109,0,1,1,-9.75,-382.672,144.3,151.382,1,-9.75,-151.295,153.3,282.704,0,0,0,0,0,1,0,-227.9,310.8,457.8,0,0,0,0,0,
254,3110,72,109,12,1,0,0,0,0,0,0,0,0,0,0,1,141.75,-288.089,114.9,90.4107,1,12,-227.9,302.4,457.8,0,0,0,0,0,
340,3112,73,107,18,1,1,-31.5,-365.966,141.6,139.855,1,19.5,-140.06,174.6,282.121,0,0,0,0,0,1,18,-223.7,306.6,449.4,0,0,0,0,0,
427,3112,71,107,14,1,1,-42.25,-370.656,122.7,155.489,1,25.25,-144.75,167.7,282.121,0,0,0,0,0,1,14,-223.7,298.2,449.4,0,0,0,0,0,
512,3109,67,110,6,1,1,-19.5,-380.864,134.4,163.398,1,14.25,-146.36,159.9,291.594,0,0,0,0,0,1,6,-230,281.4,462,0,0,0,0,0,
593,3114,66,105,3,0,1,0,-365.892,151.2,153.342,1,13.5,-139.205,166.2,287.791,0,0,0,0,0,1,3,-220.5,277.2,441,0,0,0,0,0,
9,3242,60,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
83,3245,61,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
158,3245,59,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
231,3245,60,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
305,3245,60,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
379,3246,60,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
453,3245,60,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
527,3250,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
634,3271,28,36,-21,0,0,0,0,0,0,0,0,0,0,0,1,-21,-75.6,117.6,151.2,0,0,0,0,0,0,0,0,0,0,
676,3235,51,73,-3,0,0,0,0,0,0,0,0,0,0,0,1,-3,-153.3,214.2,306.6,0,0,0,0,0,0,0,0,0,0,
741,3233,62,75,3,0,0,0,0,0,0,0,0,0,0,0,1,3,-157.5,260.4,315,0,0,0,0,0,0,0,0,0,0,
817,3233,78,75,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-157.5,327.6,315,0,0,0,0,0,0,0,0,0,0,
909,3272,78,35,-8,-1,0,0,0,0,0,0,0,0,0,0,1,-8,-74.5,327.6,147,0,0,0,0,0,0,0,0,0,0,
1001,3295,70,13,-8,0,0,0,0,0,0,0,0,0,0,0,1,-8,-27.3,294,54.6,0,0,0,0,0,0,0,0,0,0,
9,3334,50,10,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
73,3323,68,23,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
155,3322,72,24,-9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
241,3323,72,23,-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
327,3322,73,24,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
414,3322,74,23,-8,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
502,3322,75,23,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
591,3322,76,22,-2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
681,3322,75,22,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
770,3322,75,22,-2,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,3384,64,80,2,0,1,42.5,-275.872,163.8,101.496,1,2,-112.501,148.8,187.481,0,0,0,0,0,1,2,-168,268.8,336,0,0,0,0,0,
87,3387,66,77,7,1,1,57.25,-255.283,176.7,106.093,1,0.25,-97.3839,143.7,181.134,0,0,0,0,0,1,7,-160.7,277.2,323.4,0,0,0,0,0,
167,3380,79,84,40,0,1,75.25,-286.617,159.3,119.86,1,34,-112.302,169.8,212.098,0,0,0,0,0,1,40,-176.4,331.8,352.8,0,0,0,0,0,
260,3360,90,104,62,0,0,0,0,0,0,0,0,0,0,0,1,209.75,-375.517,76.5,113.185,1,62,-218.4,378,436.8,0,0,0,0,0,
364,3366,75,98,45,1,1,69.75,-343.157,175.5,138.012,1,45.75,-134.449,124.5,261.518,0,0,0,0,0,1,45,-204.8,315,411.6,0,0,0,0,0,
453,3362,68,102,47,2,1,38,-352.902,144.6,131.362,1,34.25,-141.849,122.1,287.698,0,0,0,0,0,1,47,-212.2,285.6,428.4,0,0,0,0,0,
535,3362,61,102,0,0,1,22.5,-352.557,148.2,139.179,1,19.5,-140.722,139.2,275.191,0,0,0,0,0,1,0,-214.2,256.2,428.4,0,0,0,0,0,
9,3516,79,84,36,0,1,67.5,-285.835,175.8,130.803,1,39.75,-109.957,189.3,219.914,0,0,0,0,0,1,36,-176.4,331.8,352.8,0,0,0,0,0,
102,3523,66,77,34,1,1,82.75,-259.973,176.7,118.6,1,24.25,-95.0389,146.7,195.205,0,0,0,0,0,1,34,-160.7,277.2,323.4,0,0,0,0,0,
182,3520,64,80,30,0,1,73.5,-274.308,169.8,114.003,1,27,-104.684,145.8,209.368,0,0,0,0,0,1,30,-168,268.8,336,0,0,0,0,0,
260,3478,76,122,33,-7,0,0,0,0,0,0,0,0,0,0,1,193.5,-467.218,79.2,154.391,1,33,-263.2,319.2,512.4,0,0,0,0,0,
350,3484,72,116,60,3,1,75,-365.669,152.4,155.768,1,92.2501,-154.615,144.9,265.203,0,0,0,0,0,1,60,-240.6,302.4,487.2,0,0,0,0,0,
436,3495,64,105,60,0,1,60.75,-361.202,135.3,137.708,1,68.25,-141.55,114.3,283.101,0,0,0,0,0,1,60,-220.5,268.8,441,0,0,0,0,0,
514,3495,64,105,10,0,1,15.25,-366.674,159.3,145.525,1,20.5,-149.367,151.8,273.721,0,0,0,0,0,1,10,-220.5,268.8,441,0,0,0,0,0,
9,3659,79,84,40,0,1,75.25,-287.398,177.3,130.803,1,33.25,-107.612,180.3,215.224,0,0,0,0,0,1,40,-176.4,331.8,352.8,0,0,0,0,0,
102,3614,50,129,0,1,1,32.25,-422.327,139.5,196.298,1,32.25,-157.338,145.5,316.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
166,3619,51,124,0,0,1,10.5,-428.461,163.2,156.537,1,34.5,-189.267,103.2,309.747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
231,3640,62,103,17,-5,1,-2.5,-312.756,167.4,133.998,1,23,-130.625,203.4,207.476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
307,3672,71,71,42,-4,0,0,0,0,0,0,0,0,0,0,1,184.5,-177.332,115.2,99.6534,0,0,0,0,0,0,0,0,0,0,
392,3678,69,65,5,0,1,-5.5,-215.45,199.8,105.721,1,-14.5,-76.3107,241.8,146.368,0,0,0,0,0,1,5,-136.5,289.8,273,0,0,0,0,0,
475,3652,69,91,5,0,1,-7.75,-316.95,171.3,121.119,1,-4,-130.129,193.8,228.991,0,0,0,0,0,1,5,-191.1,289.8,382.2,0,0,0,0,0,
9,3801,75,94,17,0,1,59.75,-323.25,172.5,139.973,1,46.25,-123.922,151.5,216.577,0,0,0,0,0,1,17,-197.4,315,394.8,0,0,0,0,0,
98,3802,72,93,0,0,1,64.5,-285.975,155.4,143.589,1,46.5,-106.97,134.4,201.434,0,0,0,0,0,1,0,-195.3,302.4,390.6,0,0,0,0,0,
184,3819,83,76,10,0,1,77.5,-240.113,150.6,130.034,1,68.5,-86.9038,186.6,167.554,0,0,0,0,0,1,10,-159.6,348.6,319.2,0,0,0,0,0,
281,3821,91,74,30,0,1,82.5,-243.73,148.2,134.14,1,73.5,-85.8305,205.2,168.534,0,0,0,0,0,1,30,-155.4,382.2,310.8,0,0,0,0,0,
386,3787,84,108,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
484,3759,81,136,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
579,3757,51,138,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
644,3767,76,128,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
734,3767,64,128,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
812,3769,56,126,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
882,3774,47,121,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,3909,77,125,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
108,3910,78,124,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
200,3945,64,89,4,1,1,0.25,-311.75,174.3,122.099,1,11.5,-124.147,196.8,231.534,0,0,0,0,0,1,4,-185.9,268.8,373.8,0,0,0,0,0,
278,3966,65,68,0,9,1,-0.75,-204.933,148.5,130.828,1,3.75,-69.7023,187.5,148.024,0,0,0,0,0,1,0,-133.8,273,285.6,0,0,0,0,0,
357,3945,64,89,0,1,1,-9,-298.462,184.8,136.169,1,3,-115.549,190.8,223.718,0,0,0,0,0,1,0,-185.9,268.8,373.8,0,0,0,0,0,
9,4052,116,78,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-163.8,487.2,327.6,0,0,0,0,0,0,0,0,0,0,
139,4049,116,81,10,20,0,0,0,0,0,0,0,0,0,0,1,10,-150.1,487.2,340.2,0,0,0,0,0,0,0,0,0,0,
269,4049,116,81,10,20,0,0,0,0,0,0,0,0,0,0,1,10,-150.1,487.2,340.2,0,0,0,0,0,0,0,0,0,0,
399,4048,107,82,30,30,0,0,0,0,0,0,0,0,0,0,1,30,-142.2,449.4,344.4,0,0,0,0,0,0,0,0,0,0,
520,4050,103,80,40,20,0,0,0,0,0,0,0,0,0,0,1,40,-148,432.6,336,0,0,0,0,0,0,0,0,0,0,
637,4052,91,78,50,20,0,0,0,0,0,0,0,0,0,0,1,50,-143.8,382.2,327.6,0,0,0,0,0,0,0,0,0,0,
742,4054,84,76,60,20,0,0,0,0,0,0,0,0,0,0,1,60,-139.6,352.8,319.2,0,0,0,0,0,0,0,0,0,0,
840,4055,70,75,67,30,0,0,0,0,0,0,0,0,0,0,1,67,-127.5,294,315,0,0,0,0,0,0,0,0,0,0,
924,4062,69,68,74,8,0,0,0,0,0,0,0,0,0,0,1,74,-134.8,289.8,285.6,0,0,0,0,0,0,0,0,0,0,
1007,4072,55,58,99,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,4159,88,38,0,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
111,4154,89,43,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
210,4151,88,46,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
312,4147,89,50,-43,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
415,4146,90,51,-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
519,4144,88,53,-45,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
621,4148,84,49,-41,-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
719,4145,81,52,-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
814,4147,80,50,-40,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
908,4148,79,49,-43,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
9,4220,89,79,7,1,1,1.75,-256.356,150.3,142.634,1,9.25,-83.6053,153.3,181.718,0,0,0,0,0,1,7,-164.9,373.8,331.8,0,0,0,0,0,
112,4217,96,82,60,0,1,45.75,-265.22,149.7,145.853,1,69.75,-93.2504,197.7,177.121,0,0,0,0,0,1,60,-172.2,403.2,344.4,0,0,0,0,0,
222,4220,96,79,60,1,1,114,-268.082,172.2,125.437,1,107.25,-97.6756,218.7,194.224,0,0,0,0,0,1,60,-164.9,403.2,331.8,0,0,0,0,0,
332,4218,99,81,66,0,0,0,0,0,0,0,0,0,0,0,1,253.5,-287.352,100.8,52.542,1,66,-170.1,415.8,340.2,0,0,0,0,0,
445,4222,94,77,55,1,1,140.5,-256.065,199.8,138.924,1,133,-90.3488,238.8,182.698,0,0,0,0,0,1,55,-160.7,394.8,323.4,0,0,0,0,0,
553,4221,93,78,53,1,1,120.5,-267.545,165.6,111.856,1,119,-104.174,189.6,197.841,0,0,0,0,0,1,53,-162.8,390.6,327.6,0,0,0,0,0,
660,4215,87,84,41,0,1,65,-285.053,179.4,119.86,1,74.75,-113.084,210.9,210.534,0,0,0,0,0,1,41,-176.4,365.4,352.8,0,0,0,0,0,
761,4211,87,88,41,1,1,35,-301.052,167.4,122.589,1,49.25,-119.702,210.9,219.518,0,0,0,0,0,1,41,-183.8,365.4,369.6,0,0,0,0,0,
9,4313,102,111,72,0,1,150.75,-285.472,198.9,136.331,1,126,-106.468,224.4,197.302,0,0,0,0,0,1,72,-233.1,428.4,466.2,0,0,0,0,0,
125,4326,95,98,57,1,1,111,-307.982,201,173.969,1,95.25,-108.653,214.5,203.673,0,0,0,0,0,1,57,-204.8,399,411.6,0,0,0,0,0,
234,4346,111,78,91,1,1,122.5,-255.82,196.2,129.053,1,101.5,-93.2305,208.2,175.954,0,0,0,0,0,1,91,-162.8,466.2,327.6,0,0,0,0,0,
359,4342,106,82,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81,-172.2,445.2,344.4,0,0,0,0,0,
479,4343,104,81,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76,-170.1,436.8,340.2,0,0,0,0,0,
597,4340,87,84,41,0,1,65.75,-293.652,174.9,105.789,1,82.25,-112.302,195.9,208.971,0,0,0,0,0,1,41,-176.4,365.4,352.8,0,0,0,0,0,
698,4336,87,88,41,1,1,38.75,-307.305,168.9,106.956,1,42.5,-120.484,188.4,236.714,0,0,0,0,0,1,41,-183.8,365.4,369.6,0,0,0,0,0,
9,4454,64,89,-8,1,1,-10.25,-307.06,156.3,131.479,1,-15.5,-119.457,163.8,219.027,0,0,0,0,0,1,-8,-185.9,268.8,373.8,0,0,0,0,0,
87,4466,66,77,-3,1,1,48.75,-257.628,161.7,126.417,1,0.75,-92.6939,167.7,187.388,0,0,0,0,0,1,-3,-160.7,277.2,323.4,0,0,0,0,0,
167,4459,79,84,24,0,1,68.25,-291.307,192.3,126.113,1,27,-106.831,178.8,213.661,0,0,0,0,0,1,24,-176.4,331.8,352.8,0,0,0,0,0,
260,4441,72,102,9,0,1,57.75,-340.832,183.9,128.235,1,21,-132.905,164.4,259.557,0,0,0,0,0,1,9,-214.2,302.4,428.4,0,0,0,0,0,
346,4444,75,99,16,1,1,61.75,-342.131,208.5,101.565,1,15.25,-140.457,172.5,270.408,0,0,0,0,0,1,16,-206.9,315,415.8,0,0,0,0,0,
435,4446,72,97,9,1,1,41.25,-341.057,156.9,136.939,1,12.75,-136.257,174.9,265.134,0,0,0,0,0,1,9,-202.7,302.4,407.4,0,0,0,0,0,
521,4438,64,105,0,0,1,12.75,-358.857,162.3,158.032,1,9,-141.55,160.8,254.96,0,0,0,0,0,1,0,-220.5,268.8,441,0,0,0,0,0,
599,4442,64,101,0,0,1,6.75,-348.112,150.3,145.922,1,0.75,-140.967,156.3,260.047,0,0,0,0,0,1,0,-212.1,268.8,424.2,0,0,0,0,0,
